"DEROG","DELINQ","CLAGE","NINQ","DEBTINC","BAD"
0,0,310.05152353,4,42.603640874,"0"
0,0,205.53364284,1,43.228664583,"0"
0,0,237.58980224,1,44.471099035,"1"
0,0,318.25546193,0,15.652880789,"0"
0,0,310.39832249,0,15.249613012,"0"
0,0,204.20363317,0,41.156275936,"0"
0,0,305.70315333,0,12.846006168,"0"
0,0,321.78085746,0,16.545062841,"0"
0,0,333.91337361,5,13.417822254,"1"
0,0,299.38089192,0,14.04201152,"0"
0,0,315.25481892,0,13.312355906,"0"
0,0,160.72975574,0,39.469199606,"0"
0,0,207.06646325,0,40.77787713,"0"
0,0,320.31054832,0,15.60459962,"0"
0,0,312.11768946,0,16.353642579,"0"
0,0,196.28157917,0,40.165488129,"0"
0,0,228.14645828,1,43.789499295,"1"
0,0,312.30633923,4,42.62357404,"0"
0,0,212.11528008,0,40.460675816,"0"
0,0,212.25488936,0,41.246735956,"0"
1,1,207.3007302,0,33.678945978,"1"
0,0,232.27006776,1,43.1146909,"1"
0,0,178.95153943,0,37.980464023,"0"
0,0,196.40363636,0,42.985408377,"1"
0,0,306.99537109,0,16.678676413,"0"
0,0,309.82754765,0,16.160450862,"0"
0,0,317.40930494,0,16.145688872,"0"
0,0,167.20836635,0,39.289348981,"0"
0,1,194.23495289,2,43.338556593,"1"
0,0,112.5918505,0,43.680965012,"1"
0,0,83.323113419,0,43.874079432,"1"
0,0,209.76702855,8,39.167062892,"0"
0,0,170.65222452,0,37.730751386,"0"
0,0,301.92568796,0,33.914738063,"0"
0,0,195.64118682,0,40.621619276,"0"
0,0,188.0436192,0,40.915141271,"0"
0,0,295.73439152,0,33.415153004,"0"
0,0,221.13236316,8,38.109227516,"0"
0,0,206.71407561,2,40.142521056,"0"
0,0,203.68669838,2,41.526317397,"0"
0,0,298.43084814,0,32.408686133,"0"
0,0,230.06727728,8,38.959252878,"0"
0,0,290.6493233,0,34.146892704,"0"
0,0,199.33328593,2,40.189421966,"0"
0,0,304.05810226,0,31.571294918,"0"
0,0,227.2282602,8,41.338124724,"0"
0,0,236.30265954,8,39.103045244,"0"
0,0,203.08882088,2,38.633827318,"0"
0,0,216.00862038,8,38.128228035,"0"
0,0,194.13891853,3,40.653434674,"0"
0,0,192.2261774,3,41.218714523,"0"
0,0,211.44931383,1,39.037679093,"0"
0,0,207.56405016,3,40.302867689,"0"
0,0,197.96330934,2,42.064279228,"0"
0,0,219.41723912,2,38.559389057,"0"
0,0,91.431004854,0,35.084000935,"1"
0,0,348.78600991,0,23.219806012,"0"
0,0,193.65090514,3,39.935343568,"0"
0,4,142.34320495,2,3.342569837,"1"
0,0,351.18565237,0,24.084565842,"0"
1,0,117.68254783,1,36.72448606,"1"
0,0,146.86254129,1,42.926580203,"1"
0,0,211.23586038,3,38.680519709,"0"
0,0,344.40977664,0,22.169596305,"0"
0,1,98.822396477,2,40.425704342,"0"
0,1,184.52328535,3,47.417376045,"1"
0,0,224.4829394,3,40.851444098,"0"
0,0,103.18576169,1,40.867869732,"0"
0,0,208.76657482,3,40.015262668,"0"
0,0,238.17705457,1,37.501489447,"0"
0,0,190.22925104,0,25.655976854,"0"
0,0,167.82361048,0,26.650512244,"0"
0,1,97.972183224,1,40.02592041,"0"
0,0,204.96248827,2,40.771305003,"0"
0,0,344.95417824,0,23.519128515,"0"
0,0,351.45087807,0,21.595479997,"0"
0,0,106.68828922,1,37.312097364,"0"
2,0,269.33597552,6,41.087535376,"0"
0,0,252.98507166,2,39.351893191,"0"
0,0,166.72793489,0,26.572625015,"0"
1,0,169.91216775,0,26.251798423,"0"
0,0,347.80251427,0,25.324001925,"0"
1,0,267.13437417,6,40.155031167,"0"
0,0,213.75585017,2,38.95331304,"0"
0,0,253.74209857,1,40.017603281,"0"
0,0,257.80792887,1,40.174064762,"0"
1,0,268.38580771,7,42.402933466,"0"
0,0,178.57848226,1,25.513965638,"0"
0,0,341.82881167,0,24.016671085,"0"
0,0,173.21428423,1,24.981882821,"0"
1,0,350.92099628,0,24.355304246,"0"
2,0,250.61402393,6,40.54824598,"0"
2,0,253.35130183,7,42.836955133,"0"
0,0,174.12561564,0,25.264447543,"0"
0,0,91.133225314,1,40.669686821,"0"
0,0,102.33868297,1,38.751994986,"0"
0,0,240.15780198,1,36.477617807,"0"
0,0,227.71772921,2,39.931352839,"0"
0,0,169.34372393,1,24.031239503,"0"
0,0,11.148068505,0,34.558416715,"1"
0,0,232.59595212,1,39.789899148,"0"
0,0,112.74828189,7,44.945929149,"1"
1,1,160.48525117,2,41.646731499,"1"
0,1,92.966312748,2,40.101623422,"0"
2,0,243.51485546,7,42.998456034,"0"
0,0,339.66561472,0,22.639940355,"0"
2,0,250.66654255,6,43.268375449,"0"
0,0,171.44755466,0,24.709060359,"0"
0,0,349.79574811,0,22.061329914,"0"
0,0,225.56569998,2,37.989689206,"0"
0,0,102.20935816,0,30.164553563,"0"
0,0,102.29911691,0,28.525768936,"0"
0,0,112.31951405,0,30.388430585,"0"
0,0,102.55031718,0,31.304267434,"0"
0,0,100.13931115,0,29.473673305,"0"
0,0,110.87622902,0,29.319500536,"0"
0,0,78.404073089,0,29.01621726,"0"
0,0,313.33439671,2,35.028577921,"0"
0,0,96.693928882,0,28.385501018,"0"
0,0,96.266067961,0,29.36696636,"0"
0,0,324.32073181,1,38.069751444,"0"
0,0,304.31461506,2,36.436251812,"0"
0,0,297.30748082,1,37.636502449,"0"
0,1,136.94781122,0,40.531823103,"0"
0,0,129.08447886,0,43.519942711,"0"
0,1,116.90610408,0,43.368718125,"0"
0,0,128.78051428,0,43.191163412,"0"
0,0,124.24307678,0,41.444010777,"0"
0,1,134.68090672,0,43.56886383,"0"
0,0,98.808205619,1,144.18900129,"1"
0,1,132.84662311,0,41.7807059,"0"
0,0,113.06982351,0,39.918789844,"0"
0,1,121.34944271,0,41.6125057,"0"
0,0,118.25448658,0,39.975347097,"0"
0,0,113.98444673,0,39.821439755,"0"
0,0,118.76476119,0,42.045672009,"0"
0,0,228.28729515,2,30.395869434,"0"
0,0,217.80164742,2,29.423058044,"0"
0,0,211.77639117,3,30.356856518,"0"
0,0,208.29900684,2,27.761644137,"0"
0,0,222.14752562,2,29.038235992,"0"
0,0,230.70561338,2,28.201870511,"0"
0,0,212.23972489,2,28.907073332,"0"
