"","DELINQ","DEROG","NINQ","CLAGE","BAD","DEBTINC"
"3545",0,0,0,229.3,"0",NA
"3546",1,2,2,237.1,"0",NA
"3547",0,0,7,71,"0",NA
"3548",0,0,1,175.38704889,"0",37.772221651
"3549",0,0,3,287.00225626,"0",30.996027629
"3550",0,0,0,241.89735737,"0",23.870792259
"3551",1,1,1,135.57297776,"0",33.46387238
"3552",1,1,2,104.04046687,"0",36.025925278
"3553",4,0,1,186.71283572,"1",27.646036576
"3554",0,0,3,146.06981083,"0",39.834319933
"3555",0,0,3,86.558860141,"0",43.507938545
"3556",0,0,0,46.946164052,"1",40.852927503
"3557",0,0,2,316.31385839,"0",43.756566038
"3558",0,0,0,103.50429531,"0",40.956598244
"3559",0,0,2,173.89751303,"0",33.363269718
"3560",0,0,0,238.78983667,"0",42.127124258
"3561",0,0,0,264.01712414,"0",40.246901138
"3562",3,0,0,241.64223157,"0",41.05065735
"3563",0,0,0,93.662170489,"0",34.892733618
"3564",0,0,0,213.45053689,"0",40.250033734
"3565",0,0,0,245.04937197,"0",25.180989842
"3566",0,0,1,128.33943385,"0",36.377322201
"3567",0,0,0,279.81006654,"0",29.774806835
"3568",0,1,0,202.28857763,"0",27.07376116
"3569",0,0,0,130.25313366,"0",33.691188019
"3570",0,1,0,89.189005469,"1",53.848219887
"3571",0,0,2,229.474919,"0",30.731396529
"3572",1,1,1,68,"0",NA
"3573",0,0,0,225.72750616,"0",37.32857399
"3574",0,0,0,229.2744494,"0",35.800071424
"3575",0,0,1,175.78799489,"0",32.250915334
"3576",0,0,1,104.53333333,"0",NA
"3577",0,0,2,272.88259897,"0",39.808993217
"3578",0,0,2,73.441538538,"0",29.095882796
"3579",0,0,0,199.80175424,"1",36.995645842
"3580",2,0,0,264.15312468,"0",40.805743364
"3581",0,0,0,236.99683653,"0",23.621203075
"3582",0,0,0,199.10927232,"0",33.182239494
"3583",2,1,2,97.146544029,"0",33.690687903
"3584",4,0,0,132.83675752,"1",27.691648158
"3585",0,0,2,211.24331121,"0",33.549858765
"3586",0,0,0,315.2604995,"0",39.675833586
"3587",0,0,1,120.41804194,"0",32.977596653
"3588",0,0,0,246.95441969,"0",30.11861356
"3589",0,1,1,252.26379877,"0",39.209039167
"3590",0,0,0,84.417030462,"0",25.783356591
"3591",0,0,0,105.4248876,"0",30.552752321
"3592",1,0,1,290.82702957,"0",35.139034361
"3593",1,2,1,112.97604123,"0",34.414621628
"3594",0,0,2,145.48592651,"0",22.496235519
"3595",2,0,4,112.71036806,"1",64.272476898
"3596",2,0,0,157.94598178,"0",29.349485795
"3597",0,0,3,160.71128201,"0",32.784193505
"3598",0,1,1,85.77380757,"1",51.517385302
"3599",0,0,3,98.456484436,"0",41.388747587
"3600",0,0,0,64.454725278,"0",35.087348647
"3601",0,0,0,301.9122949,"0",24.415219692
"3602",0,0,0,190.95732454,"0",40.748234633
"3603",0,0,0,243.86876302,"0",23.35928056
"3604",0,0,1,122.16982106,"0",39.322315408
"3605",0,0,0,87.133722098,"0",33.405896838
"3606",0,0,0,68.168572872,"0",32.853794362
"3607",0,0,1,135.95180823,"1",47.590528653
"3608",0,0,1,270.88268753,"0",25.532128787
"3609",1,0,4,163.59204517,"1",40.375372412
"3610",0,0,1,204.49258593,"0",37.868355391
"3611",0,0,1,307.52479033,"0",39.394168925
"3612",0,0,0,315.23089754,"0",37.983557776
"3613",1,1,2,112.90326219,"0",33.162271481
"3614",1,2,2,110.56666667,"1",NA
"3615",0,0,0,274.11292609,"0",40.105029842
"3616",0,0,2,276.7274249,"0",32.294304005
"3617",0,0,0,198.87639548,"0",30.329929987
"3618",0,0,1,141.84139798,"0",21.679278339
"3619",0,0,0,206.20003676,"0",36.272858359
"3620",0,0,1,76.571848001,"0",38.8759867
"3621",0,0,1,120.46218617,"0",34.400376562
"3622",0,0,1,109.9887849,"0",38.864019539
"3623",0,0,0,89.340627109,"0",39.990188361
"3624",0,0,0,280.1234728,"0",25.67302186
"3625",0,0,2,142.46649495,"0",39.96618165
"3626",0,0,1,105.74964198,"0",29.47261446
"3627",5,1,1,74.091196034,"1",42.198282202
"3628",2,0,0,134.27984227,"0",40.42119971
"3629",0,2,2,167.46666667,"1",NA
"3630",0,0,0,161.33333333,"0",NA
"3631",0,0,0,216.66951535,"0",36.915878204
"3632",0,0,0,251.54939236,"0",25.769499901
"3633",0,0,0,201.30237176,"0",27.527502021
"3634",1,1,1,297.9070847,"1",42.919604974
"3635",0,0,1,216.09704957,"0",38.460499883
"3636",0,0,0,189.00845586,"0",38.57108327
"3637",1,2,2,222.65227491,"0",43.524097796
"3638",1,3,2,166.17939921,"1",40.436704805
"3639",0,0,0,319.25081591,"0",42.723232206
"3640",0,0,0,257.52379662,"0",27.792323705
"3641",0,0,1,292.7517427,"0",30.681688914
"3642",0,0,3,309.00545799,"0",42.168358483
"3643",0,0,5,233.84853474,"0",39.064892967
"3644",0,0,0,248.72353316,"0",21.92019846
"3645",0,0,0,60.294143175,"0",34.816959504
"3646",0,0,1,60.328252745,"0",42.358461482
"3647",1,0,1,301.40369147,"0",38.253096875
"3648",0,0,0,276.76334062,"0",24.475689897
"3649",0,0,0,140.68934288,"0",24.788150207
"3650",0,0,0,256.64834362,"0",23.668678492
"3651",0,0,0,296.08019369,"0",27.640018057
"3652",0,0,0,93.159544907,"0",33.518480526
"3653",0,0,0,91.371931685,"0",31.442611616
"3654",1,1,1,175.5,"0",NA
"3655",0,0,1,95.366666667,"0",NA
"3656",1,1,1,297.9070847,"0",NA
"3657",1,0,0,374.03333333,"0",NA
"3658",1,1,1,109.66666667,"0",NA
"3659",0,0,3,30.466666667,"1",NA
"3660",4,0,0,349,"1",NA
"3661",1,1,6,215.03333333,"1",NA
"3662",0,3,0,153.16666667,"1",NA
"3663",0,0,0,40.566666667,"1",NA
"3664",0,0,0,254.74248035,"0",39.613205573
"3665",0,1,1,237.43333333,"1",NA
"3666",0,0,1,214.03333333,"0",NA
"3667",0,0,0,81.252547416,"1",41.863631054
"3668",0,0,4,159.10522518,"1",53.548195849
"3669",1,1,3,64.9,"1",NA
"3670",0,0,4,216.43903593,"0",41.046748124
"3671",0,0,3,90.676444354,"0",42.226716481
"3672",0,0,3,100.18188768,"0",41.155082612
"3673",0,0,1,100.03263589,"0",39.907041625
"3674",0,0,4,211.40033751,"0",41.413123846
"3675",0,0,0,285.72525765,"0",30.774536167
"3676",0,0,0,207.15517384,"0",36.141777843
"3677",0,0,0,264.91508429,"0",25.40820478
"3678",0,1,1,203.14107643,"0",36.228729628
"3679",0,0,0,201.13547773,"0",28.888876198
"3680",1,2,2,113.69456607,"0",36.384163815
"3681",0,0,4,166.81657408,"0",33.035075976
"3682",0,0,0,198.70251643,"0",37.749426528
"3683",1,0,4,92.333333333,"1",NA
"3684",0,0,4,169.97974973,"0",33.299295759
"3685",0,1,1,260.83499293,"0",37.123604306
"3686",0,0,1,101.49881202,"0",37.077041528
"3687",0,0,1,128.71451378,"0",22.187289994
"3688",1,0,0,121.94291622,"0",29.802859083
"3689",1,0,0,57.59183135,"0",42.50243535
"3690",0,0,1,199.87564576,"0",36.02366277
"3691",0,0,0,130.86666667,"0",NA
"3692",0,0,0,80.602363108,"0",37.508103137
"3693",0,0,1,355.79841245,"0",41.147749222
"3694",0,0,1,170.5812991,"0",35.600544953
"3695",0,0,13,98.433333333,"1",NA
"3696",0,0,5,255.78828901,"0",35.514487999
"3697",0,0,4,238.66869708,"0",38.298278157
"3698",0,2,3,78.276625282,"0",36.026904369
"3699",1,0,0,114.14269623,"0",36.991343492
"3700",1,0,0,110.32763507,"0",30.536610591
"3701",1,2,2,113.45356121,"0",33.498815377
"3702",0,0,1,178.45963721,"0",37.134712329
"3703",0,1,1,167.65798082,"1",35.086070551
"3704",0,0,0,169.24875269,"0",34.876358722
"3705",1,0,1,301.75357401,"0",43.290941693
"3706",1,1,1,84.417030462,"1",NA
"3707",0,0,0,140.05163825,"0",31.545694154
"3708",0,0,0,145.02024526,"0",31.874217469
"3709",1,0,0,313.92451539,"0",43.085543048
"3710",1,1,1,110.64880682,"0",29.975576027
"3711",0,0,1,163.28211809,"0",20.206032584
"3712",0,0,0,89.525931995,"0",7.1484132133
"3713",0,0,0,1168.2335609,"1",40.206138263
"3714",0,0,1,193.7070998,"0",30.686105632
"3715",0,0,0,129.17827724,"0",31.922154922
"3716",1,1,1,105.74964198,"0",40.023967978
"3717",1,1,1,64.407604619,"0",40.570169157
"3718",0,0,1,264.69798241,"0",25.630798735
"3719",0,0,0,222.83211812,"0",36.263336197
"3720",0,0,0,127.5305161,"0",31.367627185
"3721",0,0,1,206.96666667,"0",NA
"3722",0,0,3,204.10541489,"0",43.338407206
"3723",0,0,4,217.40670533,"0",42.220407153
"3724",0,0,0,194.84216401,"1",34.480849784
"3725",0,0,0,214.36666667,"1",NA
"3726",0,2,2,65.847530367,"0",34.950823101
"3727",1,1,2,223.17108437,"0",40.705043705
"3728",1,1,1,132.40785557,"0",30.85706709
"3729",0,0,0,58.861027463,"1",38.121518334
"3730",1,1,1,194.84216401,"0",37.398316563
"3731",0,0,0,106.7126279,"0",35.367656803
"3732",1,0,0,324.25708383,"0",42.546020912
"3733",0,0,1,163.56250439,"0",33.005016664
"3734",0,1,2,33.466666667,"0",NA
"3735",2,0,0,219.13333333,"0",NA
"3736",1,2,4,86.233333333,"1",NA
"3737",0,0,5,220.16666667,"1",NA
"3738",0,0,2,76.788495476,"0",31.584002863
"3739",1,1,1,172.87214555,"0",38.823782794
"3740",0,0,0,110.76030661,"0",4.337283357
"3741",1,0,0,69.005027135,"0",42.50002486
"3742",0,0,1,191.27539659,"0",39.612425643
"3743",0,0,0,247.79199149,"0",39.755605133
"3744",0,0,1,306.11110407,"0",43.021823381
"3745",0,0,2,195.8,"0",NA
"3746",0,0,1,114.21361486,"1",31.222802648
"3747",2,0,0,92.739380404,"1",84.379034083
"3748",0,0,1,223.60332921,"0",33.755272795
"3749",0,2,3,183.96666667,"1",NA
"3750",0,0,1,119.47307291,"0",37.784523666
"3751",1,0,0,99.085542373,"0",37.518297806
"3752",0,0,0,92.811333225,"0",7.6140654223
"3753",0,0,4,239.13779406,"0",36.031180289
"3754",1,0,0,382.31221703,"0",36.06796344
"3755",0,0,0,112.15874119,"0",40.725296117
"3756",0,0,0,251.10419791,"0",25.033745755
"3757",0,1,1,88.126516775,"1",54.241334737
"3758",0,0,3,135.81385685,"0",19.704394465
"3759",0,0,0,283.1,"0",NA
"3760",0,0,0,374.1271833,"0",38.865655196
"3761",0,0,0,82.103881006,"0",36.279990349
"3762",0,0,1,60.156329912,"0",41.363878281
"3763",2,0,0,225.69612759,"0",43.009650533
"3764",0,0,0,94.860466383,"0",25.556707636
"3765",0,0,6,101.94351853,"1",32.761083981
"3766",0,0,1,342.31635733,"0",40.147908351
"3767",0,0,0,70.029159184,"0",25.596617373
"3768",0,0,0,85.253619221,"0",7.8621936317
"3769",0,0,0,130.97479082,"0",32.304944123
"3770",1,1,1,84.417030462,"0",37.308246697
"3771",1,0,1,302.1278732,"0",39.510628341
"3772",0,0,3,229.51829511,"0",35.311065856
"3773",1,1,1,62.359738199,"0",41.874197914
"3774",0,0,0,73.081337497,"0",27.442542523
"3775",0,0,0,59.459256192,"0",31.254821634
"3776",0,0,0,103.97544215,"0",35.405919939
"3777",0,0,0,374.02376692,"0",37.888166956
"3778",0,0,0,217.63725461,"0",41.549331297
"3779",1,1,1,178.57486595,"0",37.725801189
"3780",1,1,1,297.9070847,"0",39.313878015
"3781",0,0,3,274.2825562,"0",32.469202654
"3782",0,0,0,197.92380603,"0",35.330603966
"3783",0,0,0,138.99051437,"0",30.271092445
"3784",5,2,2,210.96666667,"1",NA
"3785",0,0,1,220.0164639,"0",42.235796358
"3786",0,0,2,202.93419537,"0",30.957516266
"3787",0,0,1,63.535254747,"0",40.442378233
"3788",0,0,0,242.36540259,"0",39.446251418
"3789",0,0,0,81.414351704,"0",32.033550455
"3790",0,0,0,160.36703279,"0",34.099757111
"3791",1,0,0,63.395400361,"0",40.446579317
"3792",0,0,0,295.3007793,"0",40.390956012
"3793",0,1,1,24.686231454,"0",28.94036033
"3794",0,0,0,276.56241531,"0",29.295178776
"3795",1,1,1,297.9070847,"0",NA
"3796",0,0,3,174.3,"1",NA
"3797",0,0,0,207.03468454,"0",41.102489224
"3798",0,0,1,179.08237426,"0",40.430695412
"3799",1,1,0,117.66666667,"1",NA
"3800",2,0,0,132.53333333,"1",NA
"3801",1,1,1,248.48194525,"1",NA
"3802",1,1,1,297.9070847,"1",NA
"3803",0,0,5,67.9,"1",NA
"3804",0,0,0,314.5,"1",NA
"3805",0,0,2,270,"1",NA
"3806",0,0,1,162.36666667,"0",NA
"3807",0,0,1,366.3,"0",NA
"3808",1,0,2,106.83333333,"0",NA
"3809",0,0,1,181.7,"0",NA
"3810",0,1,1,127.6,"0",NA
"3811",0,0,2,291.16666667,"0",NA
"3812",3,0,1,282.06666667,"0",NA
"3813",0,1,0,123.9,"0",NA
"3814",0,0,0,404.76666667,"0",NA
"3815",0,0,0,178.53333333,"0",NA
"3816",2,0,0,214.03333333,"0",NA
"3817",0,0,1,113.56666667,"0",NA
"3818",5,0,1,329.56666667,"0",NA
"3819",0,0,2,122.66666667,"0",NA
"3820",0,0,1,217.26666667,"0",NA
"3821",0,0,1,630.03333333,"0",NA
"3822",1,0,1,313.76666667,"0",NA
"3823",0,0,0,135.96666667,"0",NA
"3824",4,0,0,167.36666667,"0",NA
"3825",0,0,2,180.6,"0",NA
"3826",0,0,3,96.4,"0",NA
"3827",0,0,1,155.2,"0",NA
"3828",0,0,0,321.63333333,"0",NA
"3829",0,0,3,314.53333333,"0",NA
"3830",0,0,0,219.13333333,"0",NA
"3831",0,0,1,221.16666667,"0",NA
"3832",0,0,3,97.4,"0",NA
"3833",0,0,0,193.8,"0",NA
"3834",0,0,2,170.43333333,"0",NA
"3835",7,3,5,205.93333333,"1",NA
"3836",0,0,0,70.998127341,"1",NA
"3837",0,1,1,258.66666667,"1",NA
"3838",5,2,1,146.5,"1",NA
"3839",1,0,2,117.66666667,"1",NA
"3840",1,1,4,95.366666667,"1",NA
"3841",6,1,1,232.33333333,"1",NA
"3842",2,0,1,206.96666667,"1",NA
"3843",3,0,0,123.76666667,"1",NA
"3844",1,0,1,216.06666667,"1",NA
"3845",3,2,2,73.033333333,"1",NA
"3846",0,1,0,274.9,"1",NA
"3847",3,1,1,267.83333333,"1",NA
"3848",0,0,2,171.46666667,"1",NA
"3849",1,0,1,290.16670565,"1",NA
"3850",6,2,1,244.06666667,"1",NA
"3851",1,0,0,119.7,"1",NA
"3852",4,2,3,313.53333333,"1",NA
"3853",2,0,2,234.33333333,"1",NA
"3854",0,0,0,110.6,"1",NA
"3855",4,0,1,322.00459581,"0",35.459509616
"3856",0,0,1,185.17063715,"0",38.68480699
"3857",0,0,0,399.74188176,"0",23.948854331
"3858",2,0,0,210.71986666,"0",29.16004451
"3859",0,0,0,143.63743879,"0",30.206893343
"3860",0,0,2,89.211954836,"0",31.120877405
"3861",1,1,1,174.32656084,"0",38.039855031
"3862",0,0,1,92.426673817,"0",20.683740382
"3863",0,0,2,323.90195474,"0",32.314419378
"3864",4,0,0,322.20025857,"0",30.891171386
"3865",0,0,4,232.82670618,"0",36.648679723
"3866",0,1,0,164.44581132,"0",33.916244151
"3867",0,0,0,252.60593155,"0",38.801877068
"3868",0,1,1,132.61652146,"0",25.792653495
"3869",0,0,2,227.18251723,"0",36.696630096
"3870",0,0,1,102.72665449,"0",18.507802639
"3871",0,2,2,247.03727185,"0",40.272149382
"3872",0,1,2,62.050110801,"1",58.132182899
"3873",1,1,1,234.02181639,"1",NA
"3874",0,0,0,198.34134329,"0",32.83817817
"3875",0,0,0,117.78337902,"0",24.851456756
"3876",0,0,0,201.05642041,"0",37.180181309
"3877",1,1,1,297.9070847,"0",38.647727907
"3878",0,1,2,74.210758656,"0",36.846921785
"3879",1,0,0,91.701436768,"0",36.635230799
"3880",0,0,1,162.00418077,"0",34.624202813
"3881",0,0,2,206.47884516,"0",32.782971421
"3882",0,0,0,250.92306961,"0",25.965532663
"3883",0,0,0,196.98411618,"0",30.08535009
"3884",0,0,5,244.02972997,"0",38.627830219
"3885",0,0,3,218.65781872,"0",41.80676309
"3886",0,0,2,55.705497287,"0",41.718958392
"3887",0,0,3,99.04640244,"0",39.916957294
"3888",0,0,0,156.2693203,"0",28.290439504
"3889",0,0,0,395.14876133,"0",36.132509986
"3890",1,0,1,632.1031857,"0",20.737039009
"3891",0,0,2,120.30325703,"0",20.505771156
"3892",0,1,5,183.66666667,"0",NA
"3893",0,0,0,121.10222953,"0",27.037512902
"3894",0,0,0,253.24896672,"0",26.43068063
"3895",0,0,1,234.02181639,"0",32.011799943
"3896",2,0,1,118.56966954,"0",43.454512149
"3897",0,0,2,123.8,"1",NA
"3898",0,0,0,156.92908886,"0",36.099868346
"3899",0,0,0,216.21808098,"0",33.333582017
"3900",0,0,1,120.59346503,"0",18.320487992
"3901",0,0,0,112.79908664,"0",22.093045945
"3902",0,0,1,618.73589016,"0",21.668642273
"3903",0,0,2,172.91171488,"0",33.834671174
"3904",0,0,3,105.21929675,"1",52.734860612
"3905",0,0,0,178.94254482,"0",20.327137907
"3906",3,0,0,263.99129317,"0",26.50856379
"3907",1,1,1,134.94259728,"0",30.236554055
"3908",0,0,0,219.87473017,"0",29.567221404
"3909",0,0,0,223.55369158,"0",40.326049305
"3910",0,0,1,287.61160487,"0",34.187083047
"3911",0,0,0,214.97048428,"0",39.263094236
"3912",0,0,2,248.48194525,"0",29.075187648
"3913",0,0,2,219.08822376,"0",37.15549756
"3914",4,0,4,323.80857327,"1",45.875916904
"3915",0,0,0,222.733567,"0",39.814736842
"3916",0,1,4,166.12608913,"1",40.736021938
"3917",0,0,0,217.12816724,"1",41.563100649
"3918",1,3,2,174.89210564,"1",40.545680998
"3919",1,1,1,148.65568751,"0",33.183677311
"3920",0,0,1,39.645887291,"0",29.98518301
"3921",0,0,0,198.55724049,"0",40.784899297
"3922",0,0,1,177.59367277,"0",35.554303677
"3923",0,0,2,280.79322574,"0",34.439171107
"3924",0,0,2,265.95084552,"0",33.79937887
"3925",0,0,1,184.82428996,"0",40.775864346
"3926",0,0,1,218.53926573,"0",31.134624378
"3927",0,0,2,176.32849657,"0",36.676878306
"3928",0,2,1,177.90470706,"1",35.404638874
"3929",0,0,0,153.57813544,"0",36.176091839
"3930",1,0,0,121.45336289,"0",42.206433219
"3931",0,0,4,234.39204154,"0",35.205818844
"3932",0,0,0,187.01869159,"0",36.821887439
"3933",0,0,0,68.441583027,"0",31.515593407
"3934",0,0,1,321.56093961,"0",37.69667921
"3935",4,0,0,166.93819992,"0",35.526227509
"3936",0,0,0,141.03308812,"0",32.930781881
"3937",0,0,0,149.57119967,"0",34.342249385
"3938",0,0,1,176.3666652,"0",37.864832833
"3939",0,1,0,118.27605096,"0",33.70161545
"3940",1,0,1,112.58226686,"0",35.846272817
"3941",5,1,0,248.40487821,"1",17.805848892
"3942",0,0,0,120.42671611,"0",22.52545512
"3943",0,0,3,97.862172571,"0",38.699441104
"3944",0,1,1,243.68060389,"1",143.94960495
"3945",0,0,3,305.65642242,"0",31.582252776
"3946",0,0,1,213.91435993,"0",43.79573429
"3947",0,0,2,170.9255245,"0",33.582415749
"3948",2,0,1,113.48245982,"0",43.206598833
"3949",0,0,1,258.62004189,"0",26.366126268
"3950",0,0,0,141.00534478,"0",36.609389404
"3951",1,1,1,151.57534173,"0",36.50493346
"3952",0,0,0,258.52106943,"0",26.146927186
"3953",0,0,1,288.86666667,"0",NA
"3954",0,0,0,203.9,"0",NA
"3955",3,1,2,105.53333333,"1",NA
"3956",0,0,3,96.929644692,"0",40.162919392
"3957",0,0,7,87.44666334,"0",38.495065962
"3958",0,0,1,360.64005406,"0",33.754318614
"3959",0,0,0,202.90305427,"0",38.646018727
"3960",1,1,4,107.67138171,"1",39.687089435
"3961",0,9,5,39.985829576,"1",34.068268927
"3962",0,0,1,634.46189264,"0",19.574316261
"3963",1,0,2,116.32865754,"0",36.966325226
"3964",0,1,0,125.67684987,"0",36.537400531
"3965",0,0,0,218.39093903,"0",30.271239302
"3966",0,1,1,204.07440932,"0",30.222959942
"3967",0,0,0,90.914931758,"0",22.033579932
"3968",1,0,0,228.05700238,"0",27.176647716
"3969",1,0,0,120.43326243,"0",40.911949864
"3970",1,0,0,381.02564753,"0",37.169048081
"3971",0,0,0,106.162918,"0",32.093866518
"3972",0,0,3,113.16663582,"0",41.207855737
"3973",0,0,0,65.882879392,"1",65.143593455
"3974",0,0,0,146.83996796,"0",33.945586146
"3975",0,0,0,114.96849873,"1",NA
"3976",1,0,1,302.78394945,"0",35.388379715
"3977",0,0,2,180.05415376,"0",40.69308168
"3978",1,1,4,189.95591947,"0",40.862678366
"3979",0,0,0,102.98686317,"0",19.447185151
"3980",0,1,3,97.109583625,"0",29.697506653
"3981",0,0,0,313.60448942,"0",40.049112625
"3982",0,0,4,219.33687955,"0",40.543738916
"3983",0,0,7,69.324719576,"0",38.679633572
"3984",1,0,0,243.32391625,"0",41.336740097
"3985",0,0,1,208.35175048,"0",31.327394441
"3986",1,1,1,174.32656084,"0",39.983095928
"3987",0,0,3,305.26666667,"0",NA
"3988",1,1,1,218.53926573,"0",37.760482419
"3989",0,0,1,112.63586026,"0",17.693144182
"3990",0,0,0,114.01183854,"0",40.762148778
"3991",2,0,0,223.13789747,"0",42.547274756
"3992",0,2,1,233.5953067,"0",42.62634036
"3993",0,0,0,315.37439124,"0",43.85601978
"3994",0,0,1,213.72829182,"0",32.871908969
"3995",0,0,0,132.94093789,"0",31.606217408
"3996",2,4,3,107.53333333,"1",NA
"3997",0,3,0,159.70677027,"1",38.591939971
"3998",1,0,0,114.48219764,"0",29.891571941
"3999",0,0,0,261.81405582,"0",24.797958173
"4000",0,0,7,50.293547164,"0",38.120404705
"4001",0,0,2,171.28347285,"0",35.999296466
"4002",0,0,3,214.33056821,"0",41.928469494
"4003",0,0,2,84.417030462,"0",30.923407463
"4004",4,0,0,168.31457712,"0",35.231392707
"4005",0,0,0,215.48071426,"0",38.732132169
"4006",0,0,2,102.42238785,"0",31.990310996
"4007",0,0,1,161.53748239,"0",31.925329416
"4008",0,0,1,310.23181959,"0",43.217416959
"4009",0,0,1,103.03112953,"0",21.304272086
"4010",0,0,0,407.58562369,"0",22.16287266
"4011",1,0,1,296.3963289,"0",37.069956867
"4012",0,0,0,63.248876919,"0",34.599668975
"4013",4,0,0,174.95857724,"0",37.488545687
"4014",0,0,0,412.01487305,"0",21.945849051
"4015",0,0,3,308.41035403,"0",29.665452406
"4016",0,0,1,169.68715741,"0",33.525064301
"4017",0,1,3,67.691938554,"0",36.06123372
"4018",0,0,0,323.5951974,"0",43.037750039
"4019",0,0,0,222.03799456,"0",40.42166884
"4020",0,0,6,67.324562017,"0",38.513256182
"4021",1,0,0,206.67735326,"0",40.065477156
"4022",0,0,1,52.303656254,"0",29.752732197
"4023",0,0,1,123.11488171,"0",20.781741228
"4024",0,0,0,181.65088033,"0",34.589581433
"4025",0,0,1,157.07118358,"0",37.677209372
"4026",0,1,1,120.2198845,"0",26.225758833
"4027",0,0,0,113.69883344,"0",38.732521813
"4028",0,0,0,235.39555279,"0",34.571844248
"4029",0,0,1,45.631135531,"1",NA
"4030",3,0,0,179.92563497,"0",37.179602413
"4031",0,2,1,242.16425716,"0",40.163650532
"4032",0,0,0,75.563803334,"0",37.411200653
"4033",1,2,7,107.26951261,"1",28.382337015
"4034",0,0,2,123.4795377,"1",30.424481104
"4035",0,3,1,164.24893233,"1",40.921433337
"4036",1,1,1,177.86484921,"0",36.831076151
"4037",4,0,1,332.08282636,"0",32.346398825
"4038",0,0,1,124.95599784,"0",18.481293525
"4039",0,0,3,98.50936023,"0",32.313187157
"4040",0,0,0,98.66282045,"0",38.972003875
"4041",0,0,0,167.71839354,"0",32.204926222
"4042",0,0,1,173.78616163,"0",40.057527407
"4043",0,2,2,69.906569837,"0",34.931086497
"4044",0,0,0,207.21003554,"0",30.247822552
"4045",0,1,1,237.82012891,"0",40.305773569
"4046",1,1,1,156.87275074,"0",37.433784588
"4047",0,0,1,229.98699803,"0",40.564121581
"4048",0,0,13,97.544252184,"1",33.620883435
"4049",0,0,3,48.498970842,"1",32.921400637
"4050",1,1,1,218.53926573,"1",NA
"4051",0,0,2,121.76666667,"0",NA
"4052",0,0,2,97.633333333,"0",NA
"4053",0,0,0,160.9,"0",NA
"4054",0,0,2,66.633333333,"0",NA
"4055",0,1,1,163.36666667,"0",NA
"4056",2,8,3,154.2,"1",NA
"4057",7,0,1,116.7,"1",NA
"4058",0,1,1,116.9,"1",NA
"4059",0,0,2,65.966666667,"1",NA
"4060",0,0,1,225.28527037,"0",31.04430422
"4061",0,0,0,123.97280612,"0",33.56414529
"4062",0,0,3,223.76961057,"0",40.564750356
"4063",1,2,3,90.425474601,"1",41.966249467
"4064",0,0,0,196.19790754,"0",26.86773396
"4065",0,0,1,174.42896876,"0",38.593376406
"4066",0,0,0,208.60596567,"0",37.099279114
"4067",0,0,0,99.369470346,"0",40.143170748
"4068",2,0,1,207.20795161,"0",28.093375587
"4069",1,1,1,32.41493353,"0",39.671408305
"4070",0,1,2,74.576426981,"0",36.760275709
"4071",0,0,1,285.04691618,"0",37.13906786
"4072",2,0,4,79.166666667,"1",NA
"4073",0,0,0,220.55353362,"0",32.72762776
"4074",0,0,0,626.29709367,"0",20.01032357
"4075",0,0,3,279.46823675,"0",33.078522222
"4076",0,0,0,324.1633286,"0",43.251182523
"4077",0,1,0,112.57824309,"0",19.842902485
"4078",0,0,0,197.04446062,"0",35.204434527
"4079",1,0,3,87.64505947,"0",42.13884767
